,IDPdv,IDProducto,Valor,Fecha,PreSugerido,Fecha_Mes
513,1596673,123030,32900,2021-10-05,40100,2021-10
514,1596673,122912,21590,2021-10-05,26400,2021-10
515,1596673,122905,7190,2021-10-05,7450,2021-10
516,1596673,122911,22590,2021-10-05,30100,2021-10
517,1596673,122907,6190,2021-10-05,6600,2021-10
518,1596673,123036,14790,2021-10-05,18150,2021-10
519,1596677,122918,9590,2021-10-05,11950,2021-10
520,1596677,122891,9990,2021-10-05,8500,2021-10
521,1596677,122929,5990,2021-10-05,7050,2021-10
522,1596677,122912,21590,2021-10-05,26400,2021-10
523,1596677,123039,12390,2021-10-05,13800,2021-10
524,1596677,123030,28990,2021-10-05,40100,2021-10
525,1596677,123056,10390,2021-10-05,8850,2021-10
526,1596677,123043,9990,2021-10-05,9800,2021-10
527,1596677,123040,9990,2021-10-05,9800,2021-10
528,1596677,123032,13990,2021-10-05,16750,2021-10
529,1596677,122911,21590,2021-10-05,30100,2021-10
530,1596677,123083,13190,2021-10-05,16300,2021-10
531,1596677,122946,16990,2021-10-05,22700,2021-10
532,1596677,123038,12390,2021-10-05,13800,2021-10
533,1596677,122926,25990,2021-10-05,21550,2021-10
534,1596677,123072,6190,2021-10-05,7950,2021-10
535,1596677,122958,33990,2021-10-05,43450,2021-10
536,1596677,122947,18590,2021-10-05,22700,2021-10
537,1596677,123033,13990,2021-10-05,16750,2021-10
538,1596677,122930,5790,2021-10-05,7050,2021-10
539,1596677,122915,9590,2021-10-05,11950,2021-10
540,1596677,122965,8990,2021-10-05,11400,2021-10
541,1596677,122916,9590,2021-10-05,11950,2021-10
542,1596677,122907,6190,2021-10-05,6600,2021-10
543,1596677,123081,30990,2021-10-05,26000,2021-10
544,1596737,123030,32990,2021-10-05,40100,2021-10
545,1596737,122929,5990,2021-10-05,7050,2021-10
546,1596737,122946,18590,2021-10-05,22700,2021-10
547,1596737,122959,37390,2021-10-05,47800,2021-10
548,1596737,122948,13190,2021-10-05,16400,2021-10
549,1596737,122918,9590,2021-10-05,11950,2021-10
550,1596737,123072,6390,2021-10-05,7950,2021-10
551,1596737,123056,10390,2021-10-05,8850,2021-10
552,1596737,123057,18590,2021-10-05,16200,2021-10
553,1596737,123038,12990,2021-10-05,13800,2021-10
554,1596737,122905,7190,2021-10-05,7450,2021-10
555,1596737,123055,5590,2021-10-05,5500,2021-10
556,1596737,122891,9990,2021-10-05,8500,2021-10
557,1596737,122921,14590,2021-10-05,18150,2021-10
558,1596737,122956,16590,2021-10-05,21000,2021-10
559,1596737,122947,18590,2021-10-05,22700,2021-10
560,1596737,122945,29990,2021-10-05,37300,2021-10
561,1596737,122915,9590,2021-10-05,11950,2021-10
562,1596737,122906,5990,2021-10-05,6000,2021-10
563,1596737,123039,12990,2021-10-05,13800,2021-10
564,1596737,123058,10990,2021-10-05,9250,2021-10
565,1596737,123033,13990,2021-10-05,16750,2021-10
566,1596737,122930,5790,2021-10-05,7050,2021-10
567,1596737,122914,9590,2021-10-05,11950,2021-10
568,1596737,123083,10990,2021-10-05,16300,2021-10
569,1596737,123083,10990,2021-10-05,16300,2021-10
570,1596737,122916,9590,2021-10-05,11950,2021-10
571,1596737,122960,9990,2021-10-05,12700,2021-10
572,1596737,123054,5590,2021-10-05,5500,2021-10
573,1596737,122965,8990,2021-10-05,11400,2021-10
574,1596737,123053,21390,2021-10-05,21000,2021-10
575,1596737,122917,9590,2021-10-05,11950,2021-10
576,1596737,123040,9990,2021-10-05,9800,2021-10
577,1596737,123043,9990,2021-10-05,9800,2021-10
578,1596737,122964,9990,2021-10-05,12600,2021-10
579,1596737,122910,9190,2021-10-05,9800,2021-10
580,1596737,123036,14790,2021-10-05,18150,2021-10
581,1596737,123052,21390,2021-10-05,21000,2021-10
582,1596737,122954,14590,2021-10-05,10700,2021-10
583,1596737,122911,22590,2021-10-05,30100,2021-10
584,1596737,123047,10390,2021-10-05,10900,2021-10
585,1596737,122912,21590,2021-10-05,26400,2021-10
586,1596737,122969,23790,2021-10-05,30550,2021-10
587,1596737,122957,14990,2021-10-05,19100,2021-10
588,1596737,122922,14590,2021-10-05,18150,2021-10
589,1596737,123048,12990,2021-10-05,13800,2021-10
590,1596737,122926,25990,2021-10-05,21550,2021-10
591,1596737,122958,33990,2021-10-05,43450,2021-10
592,1596737,123032,13990,2021-10-05,16750,2021-10
593,1596737,122949,13190,2021-10-05,16400,2021-10
594,1596737,122944,29990,2021-10-05,37300,2021-10
595,1596897,122898,7950,2021-10-05,8900,2021-10
596,1596897,123069,3190,2021-10-05,3650,2021-10
597,1596897,122899,1200,2021-10-05,1450,2021-10
598,1596897,123070,3190,2021-10-05,3650,2021-10
599,1596897,123065,1100,2021-10-05,1250,2021-10
600,1596897,122900,1250,2021-10-05,1450,2021-10
601,1596897,123063,1100,2021-10-05,1250,2021-10
602,1597063,122944,28200,2021-10-05,35100,2021-10
603,1597063,122957,14100,2021-10-05,18000,2021-10
604,1597063,122956,15600,2021-10-05,19800,2021-10
605,1597063,123049,15700,2021-10-05,17100,2021-10
606,1597063,123082,12300,2021-10-05,15350,2021-10
607,1597063,123041,16400,2021-10-05,15600,2021-10
608,1597063,122945,28200,2021-10-05,35100,2021-10
609,1597063,122939,11400,2021-10-05,15000,2021-10
610,1597063,122969,38100,2021-10-05,28750,2021-10
611,1597063,122942,11400,2021-10-05,15000,2021-10
612,1597063,122903,13900,2021-10-05,18050,2021-10
613,1597065,122957,13900,2021-10-05,18000,2021-10
614,1597065,122969,22900,2021-10-05,28750,2021-10
615,1597065,122956,15400,2021-10-05,19800,2021-10
616,1597065,122944,23300,2021-10-05,35100,2021-10
617,1597065,123030,26100,2021-10-05,37750,2021-10
618,1597065,122945,27700,2021-10-05,35100,2021-10
619,1597084,123052,25100,2021-10-05,21000,2021-10
620,1597084,122901,7140,2021-10-05,9550,2021-10
621,1597084,122905,6720,2021-10-05,7450,2021-10
622,1597084,123078,5600,2021-10-05,6650,2021-10
623,1597084,122930,6000,2021-10-05,7050,2021-10
624,1597084,123033,15400,2021-10-05,16750,2021-10
625,1597084,123053,25100,2021-10-05,21000,2021-10
626,1597084,123036,18000,2021-10-05,18150,2021-10
627,1597084,123056,10650,2021-10-05,8850,2021-10
628,1597084,123038,14200,2021-10-05,13800,2021-10
629,1597084,122926,27250,2021-10-05,21550,2021-10
630,1597084,122948,11950,2021-10-05,16400,2021-10
631,1597084,122929,6000,2021-10-05,7050,2021-10
632,1597084,123057,16650,2021-10-05,16200,2021-10
633,1597084,123039,14200,2021-10-05,13800,2021-10
634,1597084,123040,10950,2021-10-05,9800,2021-10
635,1597084,122898,7160,2021-10-05,8250,2021-10
636,1597084,122910,9370,2021-10-05,9800,2021-10
637,1597084,122945,33150,2021-10-05,37300,2021-10
638,1597084,122947,19900,2021-10-05,22700,2021-10
639,1597084,122893,13050,2021-10-05,126735,2021-10
640,1597084,122909,9370,2021-10-05,9800,2021-10
641,1597084,122907,5460,2021-10-05,6600,2021-10
642,1597084,122946,19900,2021-10-05,22700,2021-10
643,1597084,122918,11600,2021-10-05,11950,2021-10
644,1597084,122942,12500,2021-10-05,15900,2021-10
645,1597084,123032,15400,2021-10-05,16750,2021-10
646,1597084,122938,24850,2021-10-05,30250,2021-10
647,1597084,122921,16300,2021-10-05,18150,2021-10
648,1597084,123054,6170,2021-10-05,5500,2021-10
649,1597084,122949,11950,2021-10-05,16400,2021-10
650,1597084,122952,7200,2021-10-05,5950,2021-10
651,1597084,122954,9500,2021-10-05,10700,2021-10
652,1597084,122894,8810,2021-10-05,9250,2021-10
653,1597084,122906,6720,2021-10-05,6000,2021-10
654,1597084,122953,7200,2021-10-05,5950,2021-10
655,1597084,122892,12450,2021-10-05,12600,2021-10
656,1597084,123058,9840,2021-10-05,9250,2021-10
657,1597084,122939,12500,2021-10-05,15900,2021-10
658,1597084,123055,6170,2021-10-05,5500,2021-10
659,1597084,122891,9320,2021-10-05,8500,2021-10
660,1597172,122907,5780,2021-10-05,6600,2021-10
661,1597172,123040,10950,2021-10-05,9800,2021-10
662,1597172,122908,13100,2021-10-05,11950,2021-10
663,1597172,123057,18650,2021-10-05,16200,2021-10
664,1597172,122906,5330,2021-10-05,6000,2021-10
665,1597172,122956,17800,2021-10-05,21000,2021-10
666,1597172,122894,10600,2021-10-05,9250,2021-10
667,1597172,122942,12050,2021-10-05,15900,2021-10
668,1597172,122954,11200,2021-10-05,10700,2021-10
669,1597172,122953,6580,2021-10-05,5950,2021-10
670,1597172,122969,24450,2021-10-05,30550,2021-10
671,1597172,123082,12050,2021-10-05,16300,2021-10
672,1597172,122898,7400,2021-10-05,8250,2021-10
673,1597172,123078,5330,2021-10-05,6650,2021-10
674,1597172,122909,8560,2021-10-05,9800,2021-10
675,1597172,122949,12050,2021-10-05,16400,2021-10
676,1597172,122905,6910,2021-10-05,7450,2021-10
677,1597172,122926,22550,2021-10-05,21550,2021-10
678,1597172,123038,12600,2021-10-05,13800,2021-10
679,1597172,123072,7230,2021-10-05,7950,2021-10
680,1597172,122911,27150,2021-10-05,30100,2021-10
681,1597172,122957,15600,2021-10-05,19100,2021-10
682,1597172,122938,23700,2021-10-05,30250,2021-10
683,1597172,122912,20000,2021-10-05,26400,2021-10
684,1597172,122944,31850,2021-10-05,37300,2021-10
685,1597172,123039,12600,2021-10-05,13800,2021-10
686,1597172,122929,6080,2021-10-05,7050,2021-10
687,1597172,122930,6080,2021-10-05,7050,2021-10
688,1597172,123054,6530,2021-10-05,5500,2021-10
689,1597172,122921,16150,2021-10-05,18150,2021-10
690,1597172,122947,18550,2021-10-05,22700,2021-10
691,1597172,123083,23700,2021-10-05,16300,2021-10
692,1597172,122910,8560,2021-10-05,9800,2021-10
693,1597172,123058,10900,2021-10-05,9250,2021-10
694,1597172,123056,9090,2021-10-05,8850,2021-10
695,1597172,123081,31100,2021-10-05,26000,2021-10
696,1597172,123048,12600,2021-10-05,13800,2021-10
697,1597172,122939,12050,2021-10-05,15900,2021-10
698,1597172,122959,40450,2021-10-05,47800,2021-10
699,1597172,122958,37750,2021-10-05,43450,2021-10
700,1597172,122902,10800,2021-10-05,10450,2021-10
701,1597172,123030,36500,2021-10-05,40100,2021-10
702,1597172,122945,31850,2021-10-05,37300,2021-10
703,1597172,122901,10350,2021-10-05,9550,2021-10
704,1597172,123053,13200,2021-10-05,21000,2021-10
705,1597204,123054,6500,2021-10-05,5500,2021-10
706,1597204,123057,14700,2021-10-05,16200,2021-10
707,1597204,123036,15050,2021-10-05,18150,2021-10
708,1597204,122913,10910,2021-10-05,11950,2021-10
709,1597204,122894,9550,2021-10-05,9250,2021-10
710,1597204,122947,19900,2021-10-05,22700,2021-10
711,1597204,122942,12500,2021-10-05,15900,2021-10
712,1597204,122965,9290,2021-10-05,11400,2021-10
713,1597204,122959,41000,2021-10-05,47800,2021-10
714,1597204,123053,25100,2021-10-05,21000,2021-10
715,1597204,123052,25100,2021-10-05,21000,2021-10
716,1597204,122914,10910,2021-10-05,11950,2021-10
717,1597204,123032,15400,2021-10-05,16750,2021-10
718,1597204,122918,11600,2021-10-05,11950,2021-10
719,1597204,122949,7200,2021-10-05,16400,2021-10
720,1597204,122952,7200,2021-10-05,5950,2021-10
721,1597204,123040,10950,2021-10-05,9800,2021-10
722,1597204,123038,13850,2021-10-05,13800,2021-10
723,1597204,122910,9050,2021-10-05,9800,2021-10
724,1597204,122938,23400,2021-10-05,30250,2021-10
725,1597204,122939,12500,2021-10-05,15900,2021-10
726,1597204,122905,7160,2021-10-05,7450,2021-10
727,1597204,122948,5070,2021-10-05,16400,2021-10
728,1597204,123055,6500,2021-10-05,5500,2021-10
729,1597204,122946,19900,2021-10-05,22700,2021-10
730,1597204,122944,31550,2021-10-05,37300,2021-10
731,1597204,122921,14700,2021-10-05,18150,2021-10
732,1597204,123033,15400,2021-10-05,16750,2021-10
733,1597204,123083,12550,2021-10-05,16300,2021-10
734,1597204,122945,31550,2021-10-05,37300,2021-10
735,1597204,122929,6110,2021-10-05,7050,2021-10
736,1597204,123039,13850,2021-10-05,13800,2021-10
737,1597204,122953,7200,2021-10-05,5950,2021-10
738,1597204,122954,8990,2021-10-05,10700,2021-10
739,1597204,122893,11050,2021-10-05,126735,2021-10
740,1597204,122898,8140,2021-10-05,8250,2021-10
741,1597204,122907,5460,2021-10-05,6600,2021-10
742,1597204,122930,6110,2021-10-05,7050,2021-10
743,1597204,123056,9730,2021-10-05,8850,2021-10
744,1597204,123058,11950,2021-10-05,9250,2021-10
745,1597204,122956,19300,2021-10-05,21000,2021-10
746,1597204,122891,9210,2021-10-05,8500,2021-10
747,1597204,122906,5320,2021-10-05,6000,2021-10
748,1597204,122957,17850,2021-10-05,19100,2021-10
749,1597204,123081,24350,2021-10-05,26000,2021-10
750,1597204,122892,12950,2021-10-05,12600,2021-10
751,1597204,123082,12300,2021-10-05,16300,2021-10
752,1597204,122909,9050,2021-10-05,9800,2021-10
753,1597227,122946,18490,2021-10-05,22700,2021-10
754,1597227,122929,5750,2021-10-05,7050,2021-10
755,1597227,123056,8300,2021-10-05,8850,2021-10
756,1597227,123077,5250,2021-10-05,6650,2021-10
757,1597227,123038,12231,2021-10-05,13800,2021-10
758,1597227,122930,5750,2021-10-05,7050,2021-10
759,1597227,122939,12250,2021-10-05,15900,2021-10
760,1597227,123082,12890,2021-10-05,16300,2021-10
761,1597227,122949,11990,2021-10-05,16400,2021-10
762,1597227,122952,7050,2021-10-05,5950,2021-10
763,1597227,123039,12231,2021-10-05,13800,2021-10
764,1597227,122892,12390,2021-10-05,12600,2021-10
765,1597227,122965,5790,2021-10-05,11400,2021-10
766,1597227,123078,5250,2021-10-05,6650,2021-10
767,1597227,122953,7050,2021-10-05,5950,2021-10
768,1597384,122939,11900,2021-10-05,15000,2021-10
769,1597384,122911,22900,2021-10-05,28350,2021-10
770,1597384,122944,28900,2021-10-05,35100,2021-10
771,1597384,122945,28900,2021-10-05,35100,2021-10
772,1597384,122955,18900,2021-10-05,25050,2021-10
773,1597384,123030,31900,2021-10-05,37750,2021-10
774,1597384,123036,13900,2021-10-05,17050,2021-10
775,1597384,122942,11900,2021-10-05,15000,2021-10
776,1597401,122936,3400,2021-10-05,3200,2021-10
777,1597401,122968,3250,2021-10-05,3950,2021-10
778,1597401,122960,11250,2021-10-05,13750,2021-10
779,1597401,122935,3400,2021-10-05,3200,2021-10
780,1597401,123070,2950,2021-10-05,3650,2021-10
781,1597401,123064,1250,2021-10-05,1250,2021-10
782,1597401,123065,1100,2021-10-05,1250,2021-10
783,1597401,123069,2950,2021-10-05,3650,2021-10
784,1597401,123063,1100,2021-10-05,1250,2021-10
785,1597401,122907,5850,2021-10-05,7100,2021-10
786,1597405,123068,2950,2021-10-05,3650,2021-10
787,1597405,122910,8750,2021-10-05,10650,2021-10
788,1597405,123058,9350,2021-10-05,10000,2021-10
789,1597405,122948,14550,2021-10-05,17750,2021-10
790,1597405,122935,3400,2021-10-05,3200,2021-10
791,1597405,123056,9350,2021-10-05,9600,2021-10
792,1597405,123083,14450,2021-10-05,17650,2021-10
793,1597405,123071,2950,2021-10-05,3650,2021-10
794,1597405,123082,14450,2021-10-05,17650,2021-10
795,1597405,122902,11250,2021-10-05,11350,2021-10
796,1597405,122906,5350,2021-10-05,6450,2021-10
797,1597405,122939,13650,2021-10-05,17200,2021-10
798,1597405,122965,10250,2021-10-05,12350,2021-10
799,1597405,122949,14550,2021-10-05,17750,2021-10
800,1597405,122936,3400,2021-10-05,3200,2021-10
801,1597405,122942,13650,2021-10-05,17200,2021-10
802,1597405,122909,8750,2021-10-05,10650,2021-10
803,1597405,122898,8750,2021-10-05,8900,2021-10
804,1597405,123078,5950,2021-10-05,7200,2021-10
805,1597405,122953,7250,2021-10-05,6450,2021-10
806,1597405,122960,11250,2021-10-05,13750,2021-10
807,1597405,123076,5950,2021-10-05,7200,2021-10
808,1597405,123070,2950,2021-10-05,3650,2021-10
809,1597405,123051,3650,2021-10-05,3500,2021-10
810,1597405,123077,5950,2021-10-05,7200,2021-10
811,1597405,122901,8450,2021-10-05,10350,2021-10
812,1597405,122907,5850,2021-10-05,7100,2021-10
813,1597405,122895,4750,2021-10-05,4750,2021-10
814,1597405,123048,14250,2021-10-05,14900,2021-10
815,1597405,123059,10650,2021-10-05,10300,2021-10
816,1596659,122951,1000,2021-10-06,1350,2021-10
817,1596659,122900,791,2021-10-06,1350,2021-10
818,1596659,123064,875,2021-10-06,1150,2021-10
819,1596659,123063,875,2021-10-06,1150,2021-10
820,1596659,123065,875,2021-10-06,1150,2021-10
821,1596659,122931,1250,2021-10-06,1450,2021-10
822,1596659,122950,1000,2021-10-06,1350,2021-10
823,1596659,122932,1250,2021-10-06,1450,2021-10
824,1596659,122899,791,2021-10-06,1350,2021-10
825,1596660,123045,1300,2021-10-06,1100,2021-10
826,1596660,123046,1300,2021-10-06,1100,2021-10
827,1596660,123063,1000,2021-10-06,1150,2021-10
828,1596660,122900,833,2021-10-06,1350,2021-10
829,1596660,122899,833,2021-10-06,1350,2021-10
830,1596660,123064,1000,2021-10-06,1150,2021-10
831,1596660,123065,1000,2021-10-06,1150,2021-10
832,1596661,122931,1500,2021-10-06,1450,2021-10
833,1596661,122933,3000,2021-10-06,2650,2021-10
834,1596661,122899,1000,2021-10-06,1350,2021-10
835,1596661,122950,1300,2021-10-06,1350,2021-10
836,1596661,122900,1000,2021-10-06,1350,2021-10
837,1596661,123064,1000,2021-10-06,1150,2021-10
838,1596661,122932,1500,2021-10-06,1450,2021-10
839,1596661,122951,1300,2021-10-06,1350,2021-10
840,1596661,123063,1000,2021-10-06,1150,2021-10
841,1596661,122968,2800,2021-10-06,3650,2021-10
842,1596661,123065,1000,2021-10-06,1150,2021-10
843,1596661,122934,3000,2021-10-06,2500,2021-10
844,1596709,123056,8450,2021-10-06,9600,2021-10
845,1596709,123076,5650,2021-10-06,7200,2021-10
846,1596709,122906,5150,2021-10-06,6450,2021-10
847,1596709,122949,13850,2021-10-06,17750,2021-10
848,1596709,123069,2890,2021-10-06,3650,2021-10
849,1596709,123082,13790,2021-10-06,17650,2021-10
850,1596709,123083,13790,2021-10-06,17650,2021-10
851,1596709,123059,9200,2021-10-06,10300,2021-10
852,1596709,122960,10590,2021-10-06,13750,2021-10
853,1596709,122961,5950,2021-10-06,7600,2021-10
854,1596709,122946,19350,2021-10-06,24550,2021-10
855,1596709,122910,8350,2021-10-06,10650,2021-10
856,1596709,122935,3150,2021-10-06,3200,2021-10
857,1596709,122965,9650,2021-10-06,12350,2021-10
858,1596709,123054,6050,2021-10-06,5950,2021-10
859,1596709,122901,7690,2021-10-06,10350,2021-10
860,1596709,123055,6150,2021-10-06,5950,2021-10
861,1596709,123078,5650,2021-10-06,7200,2021-10
862,1596709,122947,19350,2021-10-06,24550,2021-10
863,1596709,123048,13550,2021-10-06,14900,2021-10
864,1596709,122964,10650,2021-10-06,13650,2021-10
865,1596709,122907,5550,2021-10-06,7100,2021-10
866,1596709,123077,5650,2021-10-06,7200,2021-10
867,1596709,122936,3150,2021-10-06,3200,2021-10
868,1596709,122948,13850,2021-10-06,17750,2021-10
869,1596747,123072,6390,2021-10-06,7950,2021-10
870,1596747,123078,5390,2021-10-06,6650,2021-10
871,1596747,122910,9590,2021-10-06,9800,2021-10
872,1596747,122936,3090,2021-10-06,3700,2021-10
873,1596747,122929,5990,2021-10-06,7050,2021-10
874,1596747,123077,5390,2021-10-06,6650,2021-10
875,1596747,122952,3990,2021-10-06,5950,2021-10
876,1596747,122935,3090,2021-10-06,3700,2021-10
877,1596747,122965,9990,2021-10-06,11400,2021-10
878,1596747,122946,16990,2021-10-06,22700,2021-10
879,1596747,123083,11990,2021-10-06,16300,2021-10
880,1596747,123074,10390,2021-10-06,6650,2021-10
881,1596747,122949,13190,2021-10-06,16400,2021-10
882,1596747,123039,12990,2021-10-06,13800,2021-10
883,1596747,123058,10990,2021-10-06,9250,2021-10
884,1596747,123073,5390,2021-10-06,6650,2021-10
885,1596747,122926,25990,2021-10-06,21550,2021-10
886,1596747,122954,8990,2021-10-06,10700,2021-10
887,1596747,122906,5990,2021-10-06,6000,2021-10
888,1596747,123043,9990,2021-10-06,9800,2021-10
889,1596747,122948,12390,2021-10-06,16400,2021-10
890,1596747,122891,9990,2021-10-06,8500,2021-10
891,1596747,123075,5390,2021-10-06,6650,2021-10
892,1596747,123040,9990,2021-10-06,9800,2021-10
893,1596747,123056,10390,2021-10-06,8850,2021-10
894,1596747,122902,6150,2021-10-06,10450,2021-10
895,1596747,122901,9150,2021-10-06,9550,2021-10
896,1596747,122930,5790,2021-10-06,7050,2021-10
897,1596747,122947,18590,2021-10-06,22700,2021-10
898,1596747,123076,5390,2021-10-06,6650,2021-10
899,1596747,123038,12990,2021-10-06,13800,2021-10
900,1596747,123082,11990,2021-10-06,16300,2021-10
901,1596747,123057,18590,2021-10-06,16200,2021-10
902,1596747,122953,3990,2021-10-06,5950,2021-10
903,1596800,122965,8990,2021-10-06,11400,2021-10
904,1596800,122926,25990,2021-10-06,21550,2021-10
905,1596800,123032,13990,2021-10-06,16750,2021-10
906,1596800,122952,3990,2021-10-06,5950,2021-10
907,1596800,122947,18590,2021-10-06,22700,2021-10
908,1596800,122948,13190,2021-10-06,16400,2021-10
909,1596800,123057,20990,2021-10-06,16200,2021-10
910,1596800,123083,13190,2021-10-06,16300,2021-10
911,1596800,122957,16590,2021-10-06,19100,2021-10
912,1596800,122901,9190,2021-10-06,9550,2021-10
913,1596800,123048,12990,2021-10-06,13800,2021-10
914,1596800,122937,24990,2021-10-06,30250,2021-10
915,1596800,123047,10390,2021-10-06,10900,2021-10
916,1596800,123038,12390,2021-10-06,13800,2021-10
917,1596800,122905,7190,2021-10-06,7450,2021-10
918,1596800,122938,24990,2021-10-06,30250,2021-10
