,IDProducto,Categoria,SubCategoria,IDPdv,Valor,Fecha,PreSugerido,Ciudad,Depto,Cadena,Regional
22843,122910,Limpiadores Especializados,Limpiadores De Hornos,1597390,8750,2021-10-15,10650,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22844,122942,Desmanchadores,Liquido Blanco,1597390,12060,2021-10-15,17200,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22845,122949,Desmanchadores,Polvo Blanco,1597390,14570,2021-10-15,17750,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22846,123082,Desmanchadores,Liquido Blanco,1597390,14480,2021-10-15,17650,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22847,123059,Ceras,Brillo Instantaneo,1597390,10050,2021-10-15,10300,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22848,123068,Limpia Pisos,Tranquilidad,1597390,5240,2021-10-15,3650,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22849,123069,Limpia Pisos,Vainilla,1597390,5240,2021-10-15,3650,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22850,123070,Limpia Pisos,Lavanda,1597390,5240,2021-10-15,3650,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22851,123071,Limpia Pisos,Canela Manzana,1597390,4970,2021-10-15,3650,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22852,123076,Limpia Pisos,Canela Manzana,1597390,5910,2021-10-15,7200,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22853,123077,Limpia Pisos,Lavanda,1597390,5910,2021-10-15,7200,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22854,123078,Limpia Pisos,Vainilla,1597390,5910,2021-10-15,7200,Tunja,BOYACA,Paraiso,Cundi-Boyaca
22855,122894,Betun,Pasta 65gr Cherry,1597390,9990,2021-10-15,10000,Tunja,BOYACA,Paraiso,Cundi-Boyaca
